Ticker,Sector,Market Cap,P/E,P/S,P/B,P/C,P/FCF,Outstanding,Float,Inst Own,Float Short,Short Ratio,ROA,ROE,Curr R,Debt/Eq,Perf Week,Perf Month,Perf Year,Volatility W,Volatility M,SMA20,SMA50,SMA200,50D High,50D Low,52W High,52W Low,RSI,Gap,Rel Volume,Price,Change,Volume
ACH,Basic Materials,9.54B,-,0.34,0.78,4.75,17.74,680.91M,429.49M,1.60%,0.01%,0.39,0.00%,-0.10%,0.70,1.85,12.94%,11.00%,33.47%,1.30%,1.68%,15.13%,11.00%,46.44%,-1.42%,28.01%,-2.61%,110.65%,68.23,0.00%,2.19,9.69,0.00%,0
ACIU,Healthcare,584.89M,-,32.86,2.18,2.11,-,71.93M,37.91M,29.90%,2.83%,1.22,-22.10%,-24.20%,18.10,0.01,3.53%,29.41%,-7.04%,19.29%,12.09%,15.92%,32.24%,23.45%,-36.64%,64.66%,-39.08%,94.59%,64.27,0.00%,1.37,7.92,0.00%,0
ACOR,Healthcare,71.22M,1.40,0.43,1.13,1.13,-,47.71M,9.35M,40.70%,5.77%,0.45,6.60%,16.10%,1.10,0.73,-1.46%,16.95%,-30.63%,7.22%,9.19%,0.96%,31.06%,59.32%,-13.97%,121.07%,-32.15%,193.96%,60.15,0.00%,0.37,7.45,0.00%,0
ACRX,Healthcare,253.00M,-,48.65,-,5.87,-,113.81M,88.85M,25.60%,12.35%,2.04,-60.70%,85.50%,2.90,-,-11.20%,23.66%,43.75%,12.05%,14.22%,-0.78%,29.27%,53.80%,-21.77%,99.13%,-21.77%,227.92%,53.67,0.00%,2.08,2.30,0.00%,0
ACST,Healthcare,197.45M,40.74,2437.60,6.67,-,-,179.50M,176.13M,1.66%,1.27%,0.04,-,-,-,-,22.22%,73.26%,92.98%,16.51%,15.93%,33.82%,96.99%,119.39%,-9.84%,350.82%,-9.84%,543.27%,69.15,0.00%,1.19,1.10,0.00%,0
ACTG,Industrials,380.50M,34.63,14.58,1.90,1.26,126.83,48.47M,46.31M,69.30%,2.59%,1.32,4.00%,7.30%,2.60,0.57,9.47%,54.42%,220.82%,10.27%,10.08%,19.11%,55.67%,100.39%,-7.53%,125.86%,-7.53%,349.14%,75.51,0.00%,1.63,7.86,0.00%,0
ADAP,Healthcare,1.07B,-,332.98,2.79,2.66,-,154.67M,11.25M,84.40%,12.77%,0.91,-33.70%,-44.90%,12.20,0.00,-0.88%,10.98%,68.41%,8.19%,8.11%,12.79%,23.78%,-4.28%,-7.77%,78.63%,-49.48%,238.50%,63.77,0.00%,1.23,6.77,0.00%,0
ADES,Industrials,113.95M,-,1.92,1.29,7.60,3.04,18.09M,17.94M,63.60%,4.58%,7.16,-14.50%,-24.20%,1.40,0.35,1.86%,8.88%,-50.21%,5.47%,5.88%,10.24%,8.86%,21.59%,-3.69%,29.81%,-52.41%,70.77%,60.73,0.00%,2.32,6.01,0.00%,0
ADIL,Healthcare,44.25M,-,-,6.13,5.98,-,13.65M,11.64M,9.90%,2.97%,0.55,-121.30%,-132.80%,7.50,0.00,2.57%,54.85%,110.56%,12.09%,11.13%,28.68%,49.69%,83.75%,-3.32%,99.38%,-20.25%,219.00%,75.63,0.00%,1.19,3.19,0.00%,0
ADMA,Healthcare,259.49M,-,6.44,3.27,4.35,-,87.70M,70.91M,54.90%,13.61%,2.44,-37.20%,-98.80%,8.50,1.36,-3.28%,25.59%,-24.50%,7.64%,7.63%,4.33%,16.58%,5.32%,-14.80%,38.49%,-36.90%,82.76%,56.40,0.00%,1.12,2.65,0.00%,0
ADMP,Healthcare,213.43M,-,11.60,4.36,17.21,-,140.28M,92.57M,5.30%,5.48%,0.27,-78.50%,-115.90%,1.30,0.19,8.28%,94.38%,115.81%,13.73%,17.02%,13.81%,75.88%,106.27%,-32.91%,234.04%,-32.91%,481.48%,64.38,0.00%,0.75,1.57,0.00%,0
ADMS,Healthcare,179.87M,-,2.58,-,1.94,-,28.38M,27.75M,63.00%,6.39%,3.41,-43.50%,328.40%,3.90,-,-1.47%,33.55%,7.84%,8.52%,11.63%,7.35%,19.09%,51.39%,-33.88%,47.20%,-33.88%,218.42%,57.85,0.00%,2.41,6.05,0.00%,0
ADT,Industrials,7.55B,-,1.43,2.29,15.44,11.71,769.24M,691.77M,95.70%,2.39%,4.18,-3.70%,-19.70%,0.90,3.10,-0.53%,3.55%,32.53%,3.23%,4.96%,0.49%,6.94%,9.91%,-12.39%,21.56%,-45.79%,174.01%,55.11,0.00%,0.73,9.33,0.00%,0
ADTX,Healthcare,64.04M,-,-,2.44,4.67,-,13.97M,9.25M,6.80%,10.77%,0.24,-133.80%,-596.90%,18.90,0.00,28.49%,82.59%,-,19.07%,18.90%,25.12%,64.27%,58.71%,-32.99%,136.13%,-52.92%,178.40%,64.15,0.00%,0.31,4.51,0.00%,0
ADXS,Healthcare,129.43M,-,431.43,2.63,5.14,-,70.13M,-,17.50%,-,0.40,-60.50%,-76.40%,8.50,0.00,7.62%,77.73%,11.88%,12.71%,12.53%,29.57%,89.61%,108.46%,-9.60%,284.22%,-9.60%,328.19%,73.83,0.00%,0.74,1.13,0.00%,0
AEF,Financial,456.26M,-,32.99,1.26,-,-,50.75M,-,63.43%,-,0.31,-,-,-,-,2.63%,3.45%,18.53%,1.17%,1.58%,3.40%,7.59%,30.28%,-0.66%,16.85%,-0.66%,105.46%,67.81,0.00%,1.22,8.99,0.00%,0
AEG,Financial,9.88B,1160.00,0.16,0.30,0.73,-,2.05B,1.81B,8.10%,0.16%,1.30,-,-,-,0.42,7.41%,9.43%,12.62%,2.05%,1.80%,8.78%,14.55%,45.11%,-0.21%,31.44%,-0.21%,157.78%,68.98,0.00%,0.68,4.64,0.00%,0
AEHL,Industrials,10.98M,-,-,-,-,-,3.05M,2.19M,0.87%,4.92%,0.14,-,-,-,-,3.75%,19.21%,87.50%,13.04%,14.19%,18.81%,31.70%,53.37%,-28.71%,69.01%,-32.20%,361.54%,64.08,0.00%,1.65,3.60,0.00%,0
AEHR,Technology,78.34M,-,5.76,7.09,23.04,-,23.40M,20.19M,23.10%,0.78%,0.33,-23.10%,-33.50%,3.20,0.16,27.84%,51.63%,34.71%,13.04%,9.34%,26.01%,37.02%,73.74%,-5.51%,76.22%,-5.51%,196.36%,71.04,0.00%,1.28,3.26,0.00%,0
AEMD,Healthcare,31.29M,-,39.12,2.72,2.59,-,12.09M,11.78M,6.10%,4.89%,0.26,-54.30%,-59.30%,10.00,0.00,-7.12%,-0.38%,-39.86%,12.91%,11.03%,0.64%,11.00%,45.57%,-16.88%,69.48%,-30.03%,121.19%,51.62,0.00%,0.36,2.61,0.00%,0
AESE,Communication Services,103.20M,-,4.49,1.76,17.79,-,29.63M,18.53M,1.80%,1.65%,0.11,-46.50%,-74.10%,1.00,0.17,2.76%,58.18%,0.00%,21.77%,16.09%,19.40%,47.62%,49.16%,-27.30%,163.64%,-56.06%,552.50%,59.91,0.00%,0.64,2.61,0.00%,0
AEY,Technology,38.96M,-,0.80,2.88,7.21,-,12.15M,5.56M,4.90%,4.31%,0.85,-53.30%,-119.70%,1.80,0.48,5.31%,21.22%,16.21%,8.18%,6.84%,8.43%,6.14%,34.06%,-20.52%,26.69%,-48.07%,124.67%,59.59,0.00%,0.45,3.37,0.00%,0
AEZS,Healthcare,112.80M,-,86.77,6.70,5.20,-,62.68M,62.63M,21.40%,8.12%,0.33,-21.50%,-125.80%,13.00,0.01,-45.81%,166.18%,53.39%,22.73%,26.03%,48.89%,136.52%,191.05%,-50.00%,415.67%,-50.00%,524.14%,59.78,0.00%,0.58,1.81,0.00%,0
AFI,Industrials,101.67M,-,0.17,0.43,4.58,-,21.96M,20.95M,75.20%,2.38%,2.32,-11.10%,-22.10%,1.90,0.29,-8.29%,12.53%,31.49%,7.59%,7.23%,8.38%,18.59%,35.02%,-11.69%,48.75%,-15.00%,325.00%,58.25,0.00%,1.88,4.76,0.00%,0
AFIF,Financial,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.46%,-0.25%,-0.26%,0.34%,0.35%,-0.32%,-0.47%,-0.82%,-1.22%,0.31%,-9.75%,6.70%,40.71,0.00%,0.45,9.72,0.00%,0
AFIN,Real Estate,904.08M,-,2.97,0.58,10.48,-,108.43M,108.35M,49.90%,3.24%,6.55,-1.20%,-2.60%,-,0.00,8.09%,12.06%,-36.24%,3.23%,3.30%,9.07%,10.40%,17.02%,-1.38%,18.26%,-36.71%,103.57%,69.92,0.00%,1.25,8.55,0.00%,0
AFMD,Healthcare,651.00M,-,23.85,9.36,5.52,-,86.03M,82.40M,47.30%,9.10%,4.25,-37.70%,-100.40%,2.20,0.05,3.00%,-12.09%,144.27%,5.53%,7.00%,0.58%,-1.93%,43.17%,-17.38%,21.89%,-17.38%,335.21%,51.35,0.00%,0.51,6.18,0.00%,0
AGE,Healthcare,95.30M,-,50.16,-,86.64,-,37.68M,21.21M,18.40%,1.72%,1.13,-207.10%,964.50%,0.40,-,-8.21%,26.80%,75.71%,13.16%,9.96%,17.75%,33.85%,86.56%,-19.61%,64.00%,-37.40%,269.37%,63.20,0.00%,1.06,2.46,0.00%,0
AGEN,Healthcare,887.89M,-,9.71,-,7.78,-,182.67M,170.64M,56.10%,14.62%,8.70,-95.70%,82.80%,0.90,-,-12.38%,34.50%,25.68%,7.54%,10.02%,8.01%,23.52%,22.53%,-22.69%,48.87%,-22.69%,152.75%,59.40,0.00%,0.85,4.60,0.00%,0
AGFS,Consumer Defensive,140.17M,-,0.84,0.49,5.58,5.52,51.00M,30.24M,73.30%,2.57%,4.35,-9.70%,-25.00%,2.70,0.98,7.00%,36.84%,9.24%,8.84%,6.86%,19.21%,14.89%,5.12%,-8.93%,42.08%,-38.10%,160.00%,70.35,0.00%,0.82,2.60,0.00%,0
AGI,Basic Materials,3.17B,31.04,4.48,1.14,-,-,392.73M,391.00M,74.64%,0.82%,1.09,-,-,-,-,-0.62%,-2.30%,34.50%,3.83%,4.28%,0.30%,-6.07%,-10.57%,-18.24%,5.91%,-30.31%,141.62%,45.77,0.00%,0.73,8.07,0.00%,0
AGLE,Healthcare,347.14M,-,-,3.32,2.48,-,62.24M,46.72M,94.00%,3.98%,8.27,-66.90%,-81.40%,10.10,0.00,-5.71%,-11.45%,-10.80%,5.62%,5.38%,-2.94%,-8.45%,-8.98%,-25.66%,10.49%,-36.12%,107.71%,41.86,0.00%,1.04,7.27,0.00%,0
AGRO,Consumer Defensive,990.52M,-,1.15,1.17,4.64,3.44,117.74M,117.34M,73.30%,0.67%,2.44,-1.60%,-4.30%,1.80,1.31,2.32%,6.48%,2.82%,2.58%,3.13%,5.87%,16.75%,57.11%,-1.76%,43.99%,-1.76%,153.17%,72.28,0.00%,0.79,8.38,0.00%,0
AGRX,Healthcare,322.00M,-,-,4.80,4.48,-,87.35M,67.10M,49.90%,3.55%,1.96,-45.90%,-56.80%,10.20,0.24,16.99%,28.52%,-10.32%,12.03%,5.80%,19.22%,23.26%,25.98%,-3.18%,33.70%,-15.12%,170.37%,71.34,0.00%,1.75,3.65,0.00%,0
AGS,Consumer Cyclical,245.05M,-,1.24,3.95,2.16,11.50,35.65M,35.49M,79.60%,2.27%,1.78,-8.70%,-69.80%,4.80,10.02,10.47%,12.22%,-27.49%,6.86%,6.93%,20.26%,15.32%,57.90%,-3.81%,49.47%,-34.05%,908.42%,68.07,0.00%,1.06,7.07,0.00%,0
AGTC,Healthcare,328.29M,-,133.83,5.04,6.18,-,25.88M,21.58M,37.20%,6.09%,0.66,-62.30%,-89.20%,3.90,0.24,53.71%,75.82%,57.62%,21.75%,11.00%,64.19%,72.86%,58.52%,-9.12%,111.26%,-9.12%,252.40%,82.65,0.00%,17.77,8.07,0.00%,0
AHC,Communication Services,48.56M,-,0.30,0.99,1.12,-,21.41M,18.34M,55.70%,0.18%,0.30,-4.60%,-11.70%,2.80,0.00,-6.48%,20.94%,-16.30%,5.54%,10.98%,3.19%,25.88%,42.46%,-26.90%,66.19%,-26.90%,79.07%,57.41,0.00%,0.55,2.31,0.00%,0
AHPI,Healthcare,32.14M,-,0.94,3.78,-,-,4.01M,2.81M,7.10%,15.99%,0.73,-14.50%,-27.80%,1.50,0.40,14.69%,51.01%,253.45%,16.46%,13.87%,19.73%,41.01%,9.38%,-8.89%,82.22%,-81.78%,314.14%,66.53,0.00%,4.10,8.20,0.00%,0
AHT,Real Estate,231.98M,-,0.30,-,1.92,-,68.94M,14.03M,7.30%,13.83%,0.23,-11.20%,-753.10%,-,-,19.93%,30.32%,-85.67%,10.22%,11.10%,19.06%,21.63%,-12.74%,-16.05%,71.09%,-86.09%,184.25%,64.20,0.00%,1.02,3.61,0.00%,0
AIH,Healthcare,157.39M,-,1.31,2.38,15.28,-,23.61M,23.61M,4.10%,0.06%,0.10,-19.30%,-44.50%,0.50,1.34,13.46%,34.60%,-8.24%,9.91%,8.29%,24.09%,35.71%,26.27%,-5.22%,64.65%,-33.57%,85.83%,72.83,0.00%,2.28,7.08,0.00%,0
AIHS,Financial,76.87M,-,10.53,12.46,17.47,-,37.80M,34.93M,0.90%,0.16%,0.02,-80.70%,-358.10%,0.70,1.90,3.18%,16.55%,176.97%,9.51%,12.20%,4.84%,22.82%,86.60%,-14.74%,68.75%,-31.06%,523.08%,55.63,0.00%,1.13,1.62,0.00%,0
AIKI,Healthcare,60.45M,-,6716.60,2.57,2.21,-,34.99M,32.96M,13.10%,3.57%,0.09,-49.20%,-50.70%,59.60,0.00,26.04%,80.51%,108.06%,19.95%,16.40%,36.67%,93.21%,160.43%,-16.47%,293.72%,-60.99%,357.47%,67.96,0.00%,1.23,2.13,0.00%,0
AIM,Healthcare,110.70M,-,553.50,1.79,2.80,-,40.69M,40.23M,6.30%,4.73%,0.51,-26.30%,-30.40%,50.00,0.03,7.75%,37.62%,162.26%,9.90%,9.36%,19.52%,33.09%,21.41%,-9.15%,62.57%,-60.90%,178.00%,66.35,0.00%,0.64,2.78,0.00%,0
AINC,Financial,20.34M,-,0.06,-,0.30,0.45,2.31M,1.29M,17.90%,0.83%,0.04,-36.80%,217.30%,0.70,-,2.13%,7.64%,-64.94%,6.78%,7.48%,1.99%,16.35%,12.64%,-28.30%,65.38%,-65.53%,81.56%,55.32,0.00%,0.10,8.17,0.00%,0
AIRI,Industrials,64.54M,-,1.32,5.41,43.03,-,30.62M,24.74M,23.70%,0.42%,0.12,-4.10%,-19.50%,1.30,2.57,11.73%,31.58%,26.58%,15.55%,11.19%,22.03%,40.29%,62.72%,-18.70%,72.41%,-18.70%,233.33%,73.01,0.00%,6.47,2.00,0.00%,0
AIV,Real Estate,727.93M,4.68,0.82,0.34,3.19,6.98,147.53M,147.50M,98.87%,6.61%,0.81,2.20%,8.40%,-,2.08,-0.20%,-0.61%,-17.06%,2.04%,3.09%,1.71%,1.90%,17.80%,-24.54%,15.39%,-24.54%,85.29%,54.14,0.00%,0.31,4.89,0.00%,0
AKBA,Healthcare,728.41M,-,2.36,2.19,2.70,-,143.32M,142.95M,81.20%,19.20%,4.25,-52.50%,-105.70%,2.20,0.00,-3.75%,53.63%,-44.34%,9.10%,9.56%,24.16%,44.55%,-28.12%,-5.25%,79.70%,-64.48%,133.01%,68.57,0.00%,1.33,4.87,0.00%,0
AKER,Healthcare,42.03M,-,26.65,1.75,1.82,-,7.63M,7.45M,21.20%,7.55%,0.57,-114.30%,-136.30%,9.20,0.00,46.50%,79.18%,54.89%,24.19%,12.43%,55.51%,90.88%,56.38%,-8.02%,149.10%,-45.54%,210.97%,80.36,0.00%,13.29,4.82,0.00%,0
AKTX,Healthcare,116.50M,-,-,22.36,9.47,-,33.87M,18.75M,20.80%,0.84%,0.56,-161.50%,-880.40%,1.50,0.00,5.74%,23.23%,63.02%,9.84%,12.18%,8.77%,33.61%,58.20%,-16.76%,93.21%,-16.76%,259.77%,62.11,0.00%,0.61,3.13,0.00%,0
ALIM,Healthcare,50.51M,-,0.93,-,4.47,-,5.07M,4.84M,36.90%,0.20%,0.10,-7.80%,10.70%,3.20,-,14.75%,55.03%,41.52%,13.69%,11.43%,17.08%,53.89%,64.67%,-15.66%,125.25%,-15.66%,218.16%,69.94,0.00%,0.55,9.10,0.00%,0
ALJJ,Industrials,91.74M,-,0.24,5.80,35.28,7.52,42.32M,18.34M,3.50%,0.23%,0.03,-,-,1.10,6.65,46.04%,48.18%,79.65%,16.59%,9.02%,51.49%,66.90%,126.59%,-26.98%,109.04%,-26.98%,624.74%,79.89,0.00%,409.16,2.03,0.00%,0
ALNA,Healthcare,99.88M,-,-,4.20,3.32,-,36.26M,26.17M,39.30%,5.18%,0.56,-114.20%,-210.80%,8.00,0.54,-3.23%,35.48%,-0.47%,7.88%,11.42%,12.18%,35.47%,36.37%,-24.46%,73.55%,-38.05%,300.00%,64.60,0.00%,0.97,2.10,0.00%,0
ALRN,Healthcare,161.39M,-,-,6.13,11.37,-,39.32M,21.77M,6.60%,5.81%,0.32,-98.30%,-170.40%,3.00,0.02,-7.98%,0.51%,176.06%,8.35%,11.20%,-2.55%,28.29%,55.54%,-15.88%,115.38%,-20.65%,684.00%,54.14,0.00%,2.21,1.96,0.00%,0
ALSK,Communication Services,176.35M,18.17,0.75,1.02,5.46,8.40,54.12M,50.26M,49.20%,2.74%,1.50,1.70%,5.70%,1.50,0.98,-0.91%,0.00%,69.30%,1.07%,0.84%,-0.26%,-4.11%,22.77%,-16.58%,7.21%,-16.58%,138.07%,44.70,0.00%,0.31,3.27,0.00%,0
ALTO,Energy,536.40M,-,0.49,1.74,13.86,7.30,58.50M,56.12M,47.80%,9.71%,1.04,-6.90%,-17.10%,1.20,0.66,-5.44%,-1.62%,1176.45%,7.76%,8.54%,1.42%,10.63%,62.09%,-12.47%,38.00%,-36.19%,3218.18%,53.18,0.00%,0.65,7.30,0.00%,0
ALYA,Technology,135.35M,-,-,3.26,-,-,51.07M,40.74M,40.52%,0.02%,0.02,-,-,-,-,0.00%,4.74%,-9.25%,8.44%,9.88%,2.04%,9.93%,24.50%,-51.55%,28.02%,-51.55%,175.61%,52.93,0.00%,1.19,2.65,0.00%,0
AM,Energy,4.21B,-,4.50,1.76,1754.83,15.44,476.58M,313.88M,56.10%,3.06%,1.78,-5.90%,-12.80%,1.80,1.26,11.15%,7.50%,107.94%,4.93%,4.81%,10.22%,12.17%,43.38%,-3.68%,32.71%,-3.68%,442.60%,67.76,0.00%,0.94,9.17,0.00%,0
AMBO,Consumer Defensive,70.53M,-,0.86,4.51,1.53,-,21.80M,1.43M,0.70%,9.04%,0.15,-8.10%,-55.50%,0.70,0.20,3.17%,30.00%,47.73%,13.60%,18.92%,16.52%,30.19%,32.11%,-42.78%,66.67%,-49.46%,195.45%,62.28,0.00%,0.51,3.25,0.00%,0
AMC,Communication Services,1.92B,-,0.76,-,4.60,-,287.28M,114.94M,15.00%,32.81%,0.31,-31.10%,384.40%,0.40,-,-8.58%,159.17%,-20.42%,11.33%,32.34%,-20.44%,26.27%,25.05%,-72.25%,195.81%,-72.25%,195.81%,48.98,0.00%,0.50,5.65,0.00%,0
AMPE,Healthcare,377.22M,-,-,39.17,40.13,-,178.62M,170.95M,13.70%,13.39%,3.14,-97.90%,-192.90%,5.60,0.00,10.33%,70.29%,242.02%,12.87%,12.69%,25.90%,38.87%,137.26%,-21.14%,136.78%,-21.14%,658.06%,65.12,0.00%,0.55,2.35,0.00%,0
AMPY,Energy,119.13M,-,0.53,29.45,8.82,1.89,37.63M,30.21M,33.20%,7.07%,1.42,-80.30%,-348.00%,1.20,67.63,14.08%,49.31%,-41.52%,12.16%,13.24%,37.29%,75.93%,149.55%,-0.31%,200.00%,-44.04%,557.87%,81.10,0.00%,0.66,3.24,0.00%,0
AMRN,Healthcare,2.95B,-,5.00,5.01,5.25,421.15,389.70M,378.92M,37.80%,5.33%,2.47,-1.70%,-2.70%,2.70,0.02,-7.00%,25.77%,-56.24%,7.58%,7.09%,1.13%,24.72%,28.42%,-16.65%,73.26%,-57.98%,129.46%,58.09,0.00%,0.70,7.71,0.00%,0
AMRX,Healthcare,1.73B,-,0.92,2.74,6.14,8.10,147.56M,116.02M,68.50%,4.30%,4.33,1.50%,21.40%,2.30,9.59,-5.41%,15.26%,13.85%,5.50%,5.63%,7.86%,16.66%,24.25%,-9.55%,40.81%,-9.55%,132.92%,62.72,0.00%,1.32,5.59,0.00%,0
AMS,Healthcare,15.61M,-,0.87,0.69,4.34,1.63,6.05M,3.41M,10.30%,0.69%,0.18,-1.20%,-2.50%,1.40,0.56,0.19%,24.17%,20.23%,10.63%,8.98%,7.99%,23.66%,40.34%,-9.82%,51.87%,-19.40%,148.76%,63.44,0.00%,0.53,2.89,0.00%,0
AMST,Technology,141.35M,-,871.66,9.48,10.32,-,20.43M,9.05M,0.60%,0.12%,0.10,-,-,-,0.00,19.30%,53.73%,-,12.55%,15.08%,37.51%,45.03%,51.38%,-21.52%,75.99%,-21.52%,94.79%,73.13,0.00%,5.95,7.11,0.00%,0
AMTX,Energy,191.65M,-,1.06,-,1916.48,-,20.86M,19.62M,40.90%,6.77%,0.35,-25.70%,17.40%,0.10,-,24.39%,163.00%,1050.67%,12.53%,16.02%,31.08%,106.22%,255.54%,-16.32%,314.64%,-16.32%,2384.48%,71.60,0.00%,1.14,9.20,0.00%,0
AMUB,Financial,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.31%,-1.92%,-23.01%,0.90%,1.34%,4.45%,6.15%,17.87%,-2.16%,22.60%,-22.99%,171.20%,64.95,0.00%,0.26,9.98,0.00%,0
ANCN,Healthcare,36.28M,-,-,6.78,-,-,7.42M,3.09M,3.46%,0.25%,0.00,-,-,-,-,76.53%,108.97%,279.07%,75.83%,27.59%,59.91%,101.61%,229.84%,-53.65%,230.41%,-53.65%,852.05%,60.21,0.00%,1.22,4.89,0.00%,0
ANH,Real Estate,274.01M,-,8.25,0.91,7.27,8.98,99.11M,97.31M,54.10%,1.35%,0.94,-3.10%,-32.40%,-,5.26,3.33%,10.28%,-24.39%,2.30%,2.73%,6.35%,7.26%,41.92%,-0.71%,26.82%,-26.58%,253.16%,67.47,0.00%,0.49,2.79,0.00%,0
ANIX,Healthcare,144.56M,-,-,14.81,16.06,-,23.88M,23.35M,6.90%,2.42%,0.78,-129.70%,-142.60%,7.90,0.00,3.40%,25.11%,58.84%,7.31%,9.85%,21.10%,47.49%,100.76%,-2.66%,120.08%,-2.66%,312.03%,73.07,0.00%,0.39,5.48,0.00%,0
ANPC,Healthcare,69.92M,-,-,18.26,46.62,-,10.95M,1.33M,0.63%,0.03%,0.00,-,-,0.90,0.24,1.47%,8.76%,-,6.04%,6.54%,5.99%,11.03%,11.39%,-28.21%,49.28%,-48.25%,97.14%,60.59,0.00%,0.26,6.21,0.00%,0
ANTE,Communication Services,67.91M,-,2.67,3.90,42.45,-,12.57M,1.69M,3.10%,2.73%,0.03,-28.20%,-94.60%,0.30,0.36,42.24%,90.38%,395.00%,23.36%,14.02%,63.23%,118.50%,293.55%,-4.34%,350.00%,-4.34%,690.23%,75.33,0.00%,1.61,4.95,0.00%,0
ANY,Technology,22.23M,-,5.70,-,7.67,-,6.95M,5.46M,8.10%,4.65%,0.21,-57.30%,80.30%,0.60,-,-18.72%,32.27%,259.70%,19.38%,18.04%,10.58%,41.22%,28.12%,-35.19%,110.87%,-47.57%,781.82%,55.18,0.00%,1.86,2.91,0.00%,0
AOD,Financial,996.32M,-,12.78,1.08,-,-,105.43M,-,36.62%,-,0.43,-,-,-,-,1.29%,3.28%,2.05%,0.64%,0.94%,2.72%,4.96%,16.01%,-0.39%,10.01%,-0.39%,88.25%,70.20,0.00%,0.98,9.45,0.00%,0
AP,Industrials,145.27M,12.33,0.43,1.46,7.94,5.01,13.34M,11.37M,53.50%,5.28%,5.16,1.80%,15.40%,1.60,0.42,-1.73%,18.80%,181.57%,9.94%,7.15%,17.19%,30.54%,100.99%,-3.18%,103.58%,-3.18%,339.69%,65.66,0.00%,0.88,8.53,0.00%,0
